"qjuv";"sdmat";"mu_vp";"nph";"init_asoc_horiz";"mu_hc";"mu_ajuv";"sdmu_g";"npv";"init_ajuv";"sdmu_a";"mu_asoc_horiz";"sdsoc_vert";"gmax";"mu_amat";"mu_asoc_vert";"laplace";"init_bmat_phen";"ncv";"amax";"sdmu_b";"survival_scalar1";"nch";"mu_bmat_envt";"mu_vc";"juvenile_survival";"init_hp";"bmax";"init_bmat_envt";"mu_agen";"seed";"init_amat";"mu_bmat_phen";"sdsoc_horiz";"init_hc";"qmat";"init_g";"mu_g";"init_vc";"init_asoc_vert";"bmin";"mu_hp";"gmin";"sigmoidal_survival";"init_vp";"p";"survival_scalar0";"nloci_g";"m";"init_agen";"amin";"generation";"mean_phen_ad";"mean_phen_juv";"mean_phen_prestige_vert";"mean_phen_prestige_horiz";"mean_agen";"mean_ajuv";"mean_amat";"mean_asoc_vert";"mean_asoc_horiz";"mean_bmat_phen";"mean_bmat_envt";"mean_hc";"mean_hp";"mean_vc";"mean_vp";"mean_g";"var_phen_ad";"var_phen_juv";"var_phen_prestige_vert";"var_phen_prestige_horiz";"var_agen";"var_ajuv";"var_amat";"var_asoc_vert";"var_asoc_horiz";"var_bmat_phen";"var_bmat_envt";"var_hc";"var_hp";"var_vc";"var_vp";"var_g";"freq_high";"mean_surv0";"mean_surv1";"var_surv0";"var_surv1";"var_component_gen";"var_component_ajuv";"var_component_amat";"var_component_amat_envt";"var_component_amat_phen";"cov_amat_phen_amat_envt";"cov_amat_ajuv";"cov_amat_envt_ajuv";"cov_amat_phen_ajuv";"var_component_asoc_vert";"var_component_asoc_vert_p";"var_component_asoc_vert_c";"var_component_asoc_horiz";"var_component_asoc_horiz_p";"var_component_asoc_horiz_c";"cov_amat_asoc_vert";"cov_amat_asoc_vert_c";"cov_amat_asoc_vert_p";"cov_amat_asoc_horiz";"cov_amat_asoc_horiz_c";"cov_amat_asoc_horiz_p";"cov_amat_envt_asoc_vert";"cov_amat_envt_asoc_vert_c";"cov_amat_envt_asoc_vert_p";"cov_amat_envt_asoc_horiz";"cov_amat_envt_asoc_horiz_c";"cov_amat_envt_asoc_horiz_p";"cov_amat_phen_asoc_vert";"cov_amat_phen_asoc_vert_c";"cov_amat_phen_asoc_vert_p";"cov_amat_phen_asoc_horiz";"cov_amat_phen_asoc_horiz_c";"cov_amat_phen_asoc_horiz_p";"cov_ajuv_asoc_vert";"cov_ajuv_asoc_vert_c";"cov_ajuv_asoc_vert_p";"cov_ajuv_asoc_horiz";"cov_ajuv_asoc_horiz_c";"cov_ajuv_asoc_horiz_p";"cov_agen_asoc_vert";"cov_agen_asoc_vert_c";"cov_agen_asoc_vert_p";"cov_agen_asoc_horiz";"cov_agen_asoc_horiz_c";"cov_agen_asoc_horiz_p";"cov_asoc_horiz_vert";"cov_asoc_horiz_vert_c";"cov_asoc_horiz_vert_p";"cov_asoc_horiz_c_vert";"cov_asoc_horiz_p_vert";"cov_agen_ajuv";"file"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1326201948;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.414;0.8;3;0.1;0;0;75000;0.506778;0.506778;0.505487;0.505815;0.067232;0.045036;0.0842662;0;0;2.08457;5.98414;0;0;0;0;-0.573553;0.000514736;0.000514736;0.000887058;0.0010692;0.00208906;0.000999304;40000;0;0;11.0054;5.8599;0;0;0;0;0.604734;0.54;0.793258;0.804613;0.000336359;0.00031844;0.00476452;0.00100303;0.00281015;0.0028078;0.000721804;0.000716469;-0.00014734;-0.000147266;-7.21296e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.86187e-05;"./sim_cue_integration_8_12_2019_174335_1351954775"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1329114802;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.069;0.8;3;0.1;0;0;75000;0.534725;0.534725;0.471114;0.525427;0.643621;0.0369952;2.57173;0;0;-1.0174;7.96663;0;0;0;0;-1.933;0.073834;0.073834;0.0972935;0.0551477;0.00281375;0.00081129;39993.4;0;0;6.33687;1.44755;0;0;0;0;0.178044;0.55;0.889433;0.86938;0.0238162;0.0308977;0.085023;0.000705982;1.52129;1.52134;0.202966;0.176685;-0.0164297;-0.01643;-0.00181169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.73001e-05;"./sim_cue_integration_8_12_2019_174335_1355795658"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1328394555;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;1;0.8;3;0.1;0;0;75000;0.454397;0.454397;0.449213;0.449263;2.15748;3.69526;2.98558;0;0;1.71405;7.02885;0;0;0;0;-1.39971;0.228496;0.228496;0.24435;0.24432;0.159749;0.0390507;38440.1;0;0;8.48094;1.80393;0;0;0;0;0.720439;0.45;0.990321;0.98886;0.00615975;0.0074341;4.18372;3.43212;2.05203;2.05474;0.765348;0.643508;2.57045;2.57269;0.790326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6925;"./sim_cue_integration_8_12_2019_174335_1359878400"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1328843690;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.724;0.8;3;0.1;0;0;75000;0.51024;0.51024;0.512207;0.51292;0.356859;1.14589;0.0933527;0;0;-1.51754;-0.60625;0;0;0;0;-1.66748;0.0225258;0.0225258;0.0333427;0.0396269;0.00375682;0.010891;40000;0;0;5.91696;5.36231;0;0;0;0;0.285162;0.48;0.825081;0.835754;0.0124583;0.0113917;0.0475786;0.334661;0.00215592;0.00213455;0.000886031;0.000803404;-0.00240858;-0.00179409;-0.000917061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00757353;"./sim_cue_integration_8_12_2019_174335_1360124852"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1329322550;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.724;0.8;3;0.1;0;0;75000;0.504488;0.504488;0.51303;0.50625;0.3474;1.08404;0.0753915;0;0;2.4896;4.23741;0;0;0;0;-1.59535;0.0219788;0.0219788;0.0320249;0.0389062;0.00331603;0.00869363;40000;0;0;7.7364;8.80454;0;0;0;0;0.319147;0.4925;0.822256;0.84458;0.0116962;0.00961101;0.0485537;0.298365;0.00206711;0.00203352;0.000675031;0.000774518;0.00744585;0.00718257;0.00170959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0088291;"./sim_cue_integration_8_12_2019_174335_1360656249"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1334116273;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.345;0.8;3;0.1;0;0;75000;0.510727;0.510727;0.511052;0.510616;0.0924273;0.0342347;0.179903;0;0;3.39541;6.40091;0;0;0;0;-0.729824;0.00109841;0.00109841;0.00179896;0.00166623;0.00295113;0.000641416;40000;0;0;8.0621;2.98116;0;0;0;0;0.562549;0.515;0.791126;0.80831;0.000726409;0.000671037;0.00794914;0.000628391;0.0101697;0.0101727;0.00171534;0.0014996;-0.000361845;-0.000362164;2.68044e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.04128e-05;"./sim_cue_integration_8_12_2019_174335_1364417202"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1348543987;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.862;0.8;3;0.1;0;0;75000;0.5351;0.5351;0.53194;0.540221;0.562439;2.13002;0.107927;0;0;2.1837;5.6503;0;0;0;0;-1.866;0.066173;0.066173;0.089515;0.0953293;0.00358805;0.00727906;40000;0;0;9.7979;8.09482;0;0;0;0;0.220274;0.5375;0.873514;0.875216;0.0248626;0.0261468;0.0836404;1.13075;0.00452791;0.00445896;0.00184515;0.00189592;0.0318398;0.0311551;0.00861207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0339155;"./sim_cue_integration_8_12_2019_174335_1372076133"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1365448408;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.103;0.8;3;0.1;0;0;75000;0.511778;0.511778;0.506812;0.515026;0.0781292;0.131841;0.0873818;0;0;-2.59372;-3.04226;0;0;0;0;-0.819961;0.00114302;0.00114302;0.000801711;0.00277531;0.00220579;0.00392131;32536;0;0;9.39823;3.54564;0;0;0;0;0.541667;0.495;0.776718;0.794203;0.000667986;0.000474837;0.00601901;0.00640612;0.00240625;0.00239474;0.000664273;0.000735899;0.00157892;0.00156477;3.28442e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.226e-05;"./sim_cue_integration_8_12_2019_174335_1377033465"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1366762356;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.172;0.8;3;0.1;0;0;75000;0.500817;0.500817;0.513325;0.50105;0.32629;0.0358093;1.16888;0;0;-7.29399;6.2513;0;0;0;0;-1.72008;0.0190885;0.0190885;0.0275656;0.014312;0.00235262;0.000778616;39998.6;0;0;1.44833;3.39723;0;0;0;0;0.25237;0.4975;0.815542;0.832463;0.0113332;0.010252;0.0346425;0.000706637;0.312009;0.310547;0.0772781;0.0918492;-0.00590265;-0.00588908;-0.00175981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000114056;"./sim_cue_integration_8_12_2019_174335_1378046135"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1367308077;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.552;0.8;3;0.1;0;0;75000;0.51279;0.51279;0.500048;0.516219;0.406075;1.49384;0.0639459;0;0;0.22229;-4.40926;0;0;0;0;-1.85073;0.0343487;0.0343487;0.0380779;0.0528315;0.00231755;0.00493172;36047;0;0;3.20526;3.81519;0;0;0;0;0.208295;0.53;0.784773;0.780161;0.0223674;0.0214101;0.042432;0.560539;0.00199285;0.00199973;0.000694137;0.000630882;-0.00130127;-0.00129669;0.000156011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107224;"./sim_cue_integration_8_12_2019_174335_1379310438"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1369295673;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.276;0.8;3;0.1;0;0;75000;0.510174;0.510174;0.509565;0.507395;0.169635;0.0321139;0.44421;0;0;-3.54967;7.97954;0;0;0;0;-1.18289;0.00384405;0.00384405;0.00595036;0.00343995;0.00365229;0.000644246;39999.8;0;0;13.244;1.91635;0;0;0;0;0.415731;0.4925;0.793613;0.810796;0.00265598;0.00245451;0.0186948;0.000583916;0.0484353;0.0484311;0.00316071;0.00328369;-0.00164384;-0.00164403;-5.08268e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.53962e-05;"./sim_cue_integration_8_12_2019_174335_1382389815"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1367799689;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.138;0.8;3;0.1;0;0;75000;0.530129;0.530129;0.490336;0.51961;0.405016;0.033482;1.52522;0;0;-0.228825;7.17759;0;0;0;0;-1.76592;0.0315702;0.0315702;0.0427031;0.0229166;0.00274559;0.000682414;39997.7;0;0;20.9776;1.75072;0;0;0;0;0.236913;0.5475;0.835086;0.843121;0.0157666;0.0153832;0.0478112;0.000575174;0.534299;0.535186;0.0811582;0.0113412;-0.00822156;-0.00823011;-3.94524e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.64335e-05;"./sim_cue_integration_8_12_2019_174335_1383897267"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1359854168;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.793;0.8;3;0.1;0;0;75000;0.493032;0.493032;0.491952;0.490593;0.464933;1.56927;0.0991723;0;0;2.08479;5.43175;0;0;0;0;-1.73236;0.0412014;0.0412014;0.0584929;0.0655632;0.00392293;0.00905972;40000;0;0;3.31109;6.01131;0;0;0;0;0.253817;0.47;0.85086;0.853959;0.0184508;0.0184175;0.0681954;0.617703;0.00371809;0.0036704;0.00118293;0.00144475;0.0191601;0.0187737;0.00443692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0188841;"./sim_cue_integration_8_12_2019_174335_1384209248"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1372004079;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.241;0.8;3;0.1;0;0;75000;0.505221;0.505221;0.515027;0.503265;0.205149;0.0280517;0.62628;0;0;-1.09636;7.15722;0;0;0;0;-1.3728;0.00686595;0.00686595;0.0101075;0.00603922;0.00363474;0.000542868;39999.6;0;0;3.97654;1.67242;0;0;0;0;0.368653;0.5075;0.795958;0.816829;0.00441008;0.00416716;0.023845;0.000459197;0.0934831;0.0934771;0.00369009;0.00397116;-0.00190146;-0.0019014;-2.85543e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.82411e-05;"./sim_cue_integration_8_12_2019_174335_1396004570"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1383455897;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.241;0.8;3;0.1;0;0;75000;0.516959;0.516959;0.505111;0.512444;0.205745;0.0360868;0.653727;0;0;4.83374;7.47159;0;0;0;0;-1.37011;0.00738128;0.00738128;0.0105756;0.00633477;0.00351826;0.000686356;39999.6;0;0;18.8875;2.26248;0;0;0;0;0.399226;0.5125;0.802038;0.81213;0.00430492;0.00452297;0.0244986;0.000636712;0.1013;0.101485;0.0106037;-0.00567331;-0.00262364;-0.00262615;0.000230995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.2035e-05;"./sim_cue_integration_8_12_2019_174335_1396491039"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1420252267;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.897;0.8;3;0.1;0;0;75000;0.490177;0.490177;0.491316;0.489681;0.88221;3.67216;0.115237;0;0;0.581784;6.14444;0;0;0;0;-2.09464;0.137409;0.137409;0.162651;0.169419;0.00431024;0.0134863;38162;0;0;18.5369;4.29434;0;0;0;0;0.161857;0.4925;0.908948;0.914659;0.0390099;0.0368374;0.146603;3.3786;0.00515713;0.00524928;0.00272982;0.00155714;0.0749857;0.0766602;0.00760879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.113382;"./sim_cue_integration_8_12_2019_174335_1431953638"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1405837696;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.276;0.8;3;0.1;0;0;75000;0.521126;0.521126;0.517397;0.527114;0.192156;0.605087;0.0654656;0;0;-2.16453;-2.29998;0;0;0;0;-1.48189;0.00745318;0.00745318;0.00614172;0.0140151;0.00210813;0.00455994;33955;0;0;3.76201;4.82639;0;0;0;0;0.33094;0.455;0.753316;0.782164;0.0040327;0.00396328;0.017458;0.0933405;0.00125514;0.00122663;0.000431291;0.000471692;0.00268983;0.00258655;0.00029099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00263068;"./sim_cue_integration_8_12_2019_174335_1443279000"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1422614373;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.345;0.8;3;0.1;0;0;75000;0.508066;0.508066;0.504688;0.506066;0.0769041;0.0336832;0.113439;0;0;-0.297433;5.74113;0;0;0;0;-0.560487;0.000648356;0.000648356;0.0010328;0.0011472;0.00240102;0.000667047;40000;0;0;7.84257;4.04517;0;0;0;0;0.578506;0.52;0.793363;0.804241;0.000397879;0.000394981;0.00555324;0.000590164;0.00443179;0.00443264;0.000863757;0.000884443;-0.000160744;-0.000160699;5.24887e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.72208e-06;"./sim_cue_integration_8_12_2019_174335_1448498151"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1442690517;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.828;0.8;3;0.1;0;0;75000;0.512578;0.512578;0.526148;0.512845;0.497668;1.85546;0.0985056;0;0;2.34418;6.55291;0;0;0;0;-1.86565;0.0532571;0.0532571;0.0726294;0.079455;0.00371702;0.0112634;40000;0;0;4.87773;7.05158;0;0;0;0;0.228298;0.49;0.840567;0.882133;0.027223;0.0183909;0.0701901;0.868428;0.00332734;0.00329514;0.00100772;0.001291;0.0244567;0.024049;0.0064652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0204099;"./sim_cue_integration_8_12_2019_174335_1453859732"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1446325774;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.31;0.8;3;0.1;0;0;75000;0.516793;0.516793;0.515721;0.516848;0.110084;0.0298909;0.27943;0;0;-0.110107;7.45805;0;0;0;0;-0.854176;0.0020313;0.0020313;0.00305288;0.00260762;0.0035478;0.000551979;39999.9;0;0;7.09256;2.56227;0;0;0;0;0.566146;0.485;0.788396;0.810822;0.00129931;0.00122313;0.0116224;0.000515378;0.0215189;0.0215208;0.00210796;0.00199371;-0.00054865;-0.000548714;4.38349e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.95112e-05;"./sim_cue_integration_8_12_2019_174335_1473968219"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1522789446;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0;0.8;3;0.1;0;0;75000;0.507446;0.507446;0.507118;0.507843;0.0598856;0.0595282;0.0674932;0;0;6.13257;2.99516;0;0;0;0;-0.574078;0.000330228;0.000330228;0.000525511;0.000676399;0.00152858;0.00162309;32050;0;0;3.26004;4.47457;0;0;0;0;0.562952;0.485;0.792395;0.804266;0.00021466;0.000194726;0.00346413;0.00172121;0.00148311;0.00147321;0.000484877;0.000453612;-0.000650064;-0.00064896;-1.7976e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.47641e-05;"./sim_cue_integration_8_12_2019_174335_1549430247"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1539765142;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.241;0.8;3;0.1;0;0;75000;0.510723;0.510723;0.504341;0.515038;0.174178;0.489746;0.0704887;0;0;-1.89233;-3.47719;0;0;0;0;-1.46776;0.00539354;0.00539354;0.00440742;0.0107405;0.00210933;0.00345139;33658;0;0;2.78994;2.68293;0;0;0;0;0.34269;0.495;0.767856;0.776589;0.00315168;0.00281812;0.0156518;0.0614757;0.00197829;0.00195691;0.000619237;0.000684029;0.00324404;0.00320907;7.54446e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00126578;"./sim_cue_integration_8_12_2019_174335_1565413172"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1545892102;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.345;0.8;3;0.1;0;0;75000;0.50597;0.50597;0.507494;0.507792;0.242642;0.822349;0.0609559;0;0;0.459652;-4.43;0;0;0;0;-1.69796;0.0123254;0.0123254;0.0116015;0.0217978;0.00214198;0.00640669;34555;0;0;7.09628;9.52753;0;0;0;0;0.262856;0.48;0.760303;0.776253;0.00773032;0.00730319;0.0218589;0.172875;0.0013926;0.00139528;0.000460276;0.000393816;0.00258267;0.00259928;-2.24404e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00266067;"./sim_cue_integration_8_12_2019_174335_1572072346"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1557976659;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.207;0.8;3;0.1;0;0;75000;0.506957;0.506957;0.505629;0.508189;0.155978;0.392918;0.0734246;0;0;-6.20792;-3.19533;0;0;0;0;-1.30751;0.00394398;0.00394398;0.00293949;0.00842518;0.00210558;0.00476507;33265;0;0;4.52633;7.49541;0;0;0;0;0.398142;0.4575;0.766521;0.780565;0.00224784;0.00194515;0.0140329;0.0413827;0.00200251;0.0019693;0.000674965;0.000802143;0.00268129;0.00254127;0.000529403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000677375;"./sim_cue_integration_8_12_2019_174335_1582002593"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1565220940;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.207;0.8;3;0.1;0;0;75000;0.507473;0.507473;0.501185;0.502192;0.259559;0.0311425;0.851936;0;0;5.78052;7.94331;0;0;0;0;-1.52486;0.0114455;0.0114455;0.017002;0.00865575;0.00421539;0.000592039;39999.3;0;0;11.2216;1.01404;0;0;0;0;0.315635;0.495;0.812141;0.817362;0.00669697;0.00681256;0.0320793;0.000513444;0.169945;0.170088;0.0231488;-0.0221645;-0.00342069;-0.00342222;0.000507769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000101653;"./sim_cue_integration_8_12_2019_174335_1592130414"
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1574910306;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.069;0.8;3;0.1;0;0;75000;0.509082;0.509082;0.506454;0.510493;0.0597713;0.0863789;0.06346;0;0;7.45239;-6.14052;0;0;0;0;-0.593027;0.000657553;0.000657553;0.000421056;0.00165649;0.00181313;0.00205746;32529;0;0;2.63761;7.68188;0;0;0;0;0.603834;0.515;0.779549;0.796449;0.000369836;0.00024445;0.00391579;0.0028601;0.00146252;0.00146286;0.000453437;0.000294501;0.000977136;0.000983556;-8.45017e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.36879e-05;"./sim_cue_integration_8_12_2019_174335_1600070014"
